Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC,time_s
RIP_180805_1233_0114,0.06417696,0.06668079,0.015317561,0.37055635,0.446180556,1.28603363,1.5,1.248995333,1.070833334,2.06569152,2.409375002,0.704752507,0.466832133,0.491657974,0.47362634,10.23242579,0.104788975,0.054159141,0.065440851,0.920608465,4.557167964,5.348499113,1.039014469,0.30637939,0.502399314,0.053867059,0.037117801,0.016749258,0.321831246,0.722968207,0.637620156,0.456169989,0.770123913,0.253067959,0.694990275,0.508802182,0.478045193,5.557167964,0.614625994,0.852376253,0.445092296,0.443351543,0.038253961,0.892207225,0.489623838,1.834249957,0.445092296,0.443351543,143.3834761,0.019133983,-0.694990275,-0.019133983,0.626393438,0.261150517,0.362972966,0.13298547,0.739022596,0.127991933,0.515154246,-0.124965921,0.439041036,0.464673695,0.637882148,0.962450505,208.3316897,0.950984365,5.77397792,0.548706852,3.16942779,1.097612184,18.4829166,0.021670641,-0.704752507,4.11,0.78,125891520.0
RIP_180805_1233_0115,0.06296979,0.067124754,0.015051239,0.39296988,0.432291667,0.899886169,1.5,1.729385399,1.037500001,1.400447852,2.334375002,0.723780166,0.497616305,0.517815246,0.495308337,8.909465601,0.103697391,0.053843808,0.065080439,0.926223236,4.854321343,5.491943934,1.06598345,0.33000009,0.534292874,0.056228479,0.041492506,0.014735973,0.344587952,0.743589043,0.654102045,0.462464376,0.79805576,0.264890643,0.708213272,0.525476448,0.502567798,5.854321343,0.614174814,0.861890083,0.481681873,0.478032069,0.063810979,0.891911184,0.522301529,1.947575244,0.481681873,0.478032069,91.98966797,0.031938034,-0.708213272,-0.031938034,0.63368282,0.284423805,0.420688091,0.128329802,0.751283899,0.120386299,0.535766904,-0.138038251,0.433838233,0.488720288,0.652416861,0.938100868,195.3141291,0.951327972,6.240609664,0.584421399,3.26983464,1.106245979,19.96620396,0.036116522,-0.723780166,3.98,0.74,125891520.0
RIP_180805_1233_0116,0.060620863,0.06476744,0.014658541,0.38301188,0.432291667,1.06995285,1.5,1.454503347,1.037500001,1.665114124,2.334375002,0.726706994,0.492411124,0.512473236,0.487691698,9.443995079,0.104668842,0.051912051,0.062728424,0.926277942,4.913648586,5.535041694,1.068401814,0.322391017,0.527298995,0.054255476,0.040215794,0.014039682,0.336329599,0.747603138,0.656490146,0.462469829,0.789797472,0.264900841,0.710717145,0.523618408,0.50673384,5.913648586,0.610556401,0.863353497,0.470711725,0.472326614,0.066067521,0.889518777,0.515686484,1.965893916,0.470711725,0.472326614,89.89604469,0.033069887,-0.710717145,-0.033069887,0.630888009,0.278337412,0.4151923,0.127394604,0.75336692,0.119238476,0.534084708,-0.132649036,0.432861329,0.484028725,0.650388582,0.935977445,208.8417403,0.953050167,6.318152878,0.574998273,3.151664135,1.107568054,19.5093241,0.037447719,-0.726706994,3.89,0.79,125891520.0
RIP_180805_1233_0117,0.055407945,0.06319191,0.013875196,0.38680056,0.451388889,1.154486961,1.5,1.407551627,1.083333334,1.876041312,2.437500001,0.749403531,0.512933142,0.527578471,0.494718407,9.192269963,0.104738182,0.049179192,0.05942751,0.930741025,5.121045558,5.367056568,1.140484636,0.331392615,0.545132677,0.057100679,0.048262261,0.008838419,0.34264221,0.772511421,0.667719431,0.477009894,0.80132466,0.291825859,0.719142367,0.530512532,0.530669736,6.121045558,0.599464002,0.874701765,0.489348351,0.499139312,0.130701319,0.881981647,0.535189975,2.117109198,0.489348351,0.499139312,48.52906208,0.065632163,-0.719142367,-0.065632163,0.639919112,0.289869705,0.459494318,0.125033356,0.765334868,0.109631776,0.550295474,-0.135463561,0.418251924,0.498344054,0.677113018,0.876820229,192.5298875,0.955598812,6.980958417,0.592014795,3.231441615,1.117767208,20.1949155,0.07432791,-0.749403531,3.57,0.76,125891520.0
RIP_180805_1233_0118,0.056328446,0.067285076,0.013843678,0.40379766,0.475694444,1.016765175,1.5,1.684263034,1.141666666,1.741210361,2.568749998,0.755160834,0.530344602,0.542849338,0.509683215,8.326114894,0.100712644,0.051289449,0.062049074,0.933705423,5.001296038,5.024051393,1.194513266,0.347469214,0.564445079,0.064398028,0.058456124,0.005941904,0.357978593,0.775804407,0.66539767,0.489498375,0.819370991,0.314532149,0.714338604,0.533230534,0.531244212,6.001296038,0.605436541,0.877580417,0.517448011,0.522693641,0.175890493,0.886078127,0.554638982,2.158310928,0.517448011,0.522693641,35.99752963,0.088636177,-0.714338604,-0.088636177,0.658723268,0.304932178,0.486478346,0.127576127,0.765622106,0.106801767,0.560320249,-0.145237217,0.409788982,0.512245197,0.70613079,0.837161067,154.8034199,0.95390513,7.16862773,0.614508806,3.58996593,1.120339607,21.28641804,0.099814572,-0.755160834,4.07,0.71,125891520.0
RIP_180805_1233_0119,0.052697554,0.061470456,0.014088739,0.37091827,0.503472222,1.352944794,1.5,1.33967033,1.208333333,2.452212438,2.718749999,0.751201202,0.50305593,0.516806947,0.481761153,10.11043711,0.109847935,0.047448715,0.057252289,0.926813078,5.0340901,5.172920612,1.166476455,0.318220716,0.531291457,0.056154619,0.049118255,0.007036364,0.32816602,0.77814636,0.661531876,0.47927658,0.786246361,0.295975577,0.715670403,0.522372895,0.529287821,6.0340901,0.578094894,0.875600601,0.471923558,0.488831163,0.152781935,0.866583153,0.521551413,2.129840752,0.471923558,0.488831163,41.28451044,0.076842033,-0.715670403,-0.076842033,0.627080754,0.27863425,0.446099108,0.126720665,0.76464391,0.108635425,0.545257176,-0.126180133,0.410875485,0.488925132,0.671562757,0.857282627,194.4980161,0.957028368,7.038624032,0.574523394,3.14995459,1.118571053,19.44415904,0.087659531,-0.751201202,4.45,0.76,125891520.0
RIP_180805_1233_0120,0.054963723,0.064197525,0.014338232,0.37872833,0.413194444,1.036952782,1.5,1.434491545,0.991666666,1.542467262,2.231249998,0.746531104,0.505574453,0.520136065,0.487530602,9.651017789,0.107402905,0.049490464,0.059759238,0.927044255,4.899422602,5.050883656,1.167998118,0.323764607,0.535806572,0.059093095,0.05183778,0.007255315,0.334228503,0.771224717,0.656497157,0.48088221,0.792489448,0.298907386,0.71012067,0.521674104,0.521334636,5.899422602,0.586209884,0.873265552,0.480625765,0.492427709,0.154054895,0.872568544,0.525692547,2.097010321,0.480625765,0.492427709,40.00643862,0.077489974,-0.71012067,-0.077489974,0.634861048,0.282732478,0.445927059,0.128939283,0.760667318,0.110393399,0.545340982,-0.130454818,0.411714885,0.491630297,0.678949836,0.856165763,177.8603506,0.955256923,6.890514494,0.581124072,3.31474065,1.116481573,19.7952285,0.088089452,-0.746531104,3.6,0.78,125891520.0
RIP_180805_1233_0121,0.054994177,0.0635998,0.013750058,0.37378898,0.414930556,1.182851028,1.5,1.262838655,0.995833334,1.766883725,2.240625002,0.743487233,0.497921257,0.514858825,0.48290022,9.951333197,0.103896318,0.049187933,0.059452898,0.929039108,4.877203702,5.081965362,1.15648244,0.318794803,0.529286915,0.058455365,0.050562735,0.00789263,0.329674302,0.765280529,0.657090671,0.48056416,0.786586073,0.298327146,0.709184127,0.519241724,0.518285614,5.877203702,0.599964768,0.871743617,0.472489288,0.484851702,0.144367323,0.882328558,0.518940314,2.076031891,0.472489288,0.484851702,42.34809948,0.072563744,-0.709184127,-0.072563744,0.644471022,0.277907335,0.435123977,0.129167346,0.759142807,0.111689847,0.541446879,-0.128103933,0.415539522,0.486846861,0.685000557,0.864691037,184.8461521,0.95564001,6.796882877,0.573719978,3.292181325,1.115117587,19.4719131,0.082080326,-0.743487233,3.28,0.76,125891520.0
RIP_180805_1233_0122,0.056646507,0.061215635,0.012295084,0.37789315,0.428819444,0.939933243,1.5,1.642403873,1.029166666,1.451021942,2.315624998,0.739280381,0.494055631,0.515622811,0.485617162,9.714813851,0.094463322,0.048673572,0.058975337,0.936978704,5.173147595,5.712384564,1.080660366,0.321246643,0.530514505,0.053489679,0.041064855,0.012424824,0.334507408,0.75430544,0.674301777,0.47032068,0.789219144,0.279505039,0.721182372,0.528580991,0.524514841,6.173147595,0.64331882,0.86964019,0.469723006,0.478540004,0.077417082,0.910018287,0.51983855,2.04756323,0.469723006,0.478540004,80.69742714,0.038766714,-0.721182372,-0.038766714,0.665488675,0.279368992,0.431972114,0.123479539,0.76225742,0.11426304,0.540328369,-0.131649589,0.435215998,0.487330833,0.686543388,0.925360114,228.5055931,0.956362433,6.671075941,0.576171272,3.09515254,1.113229707,19.4575637,0.043281759,-0.739280381,3.39,0.74,125891520.0
RIP_180805_1233_0123,0.053009447,0.058668334,0.011950837,0.3754153,0.428819444,0.885440598,1.5,1.743482287,1.029166666,1.366898922,2.315624998,0.752537885,0.502552797,0.520891737,0.485758241,9.833332532,0.096667238,0.046169244,0.055910531,0.938296945,5.398942571,5.781728983,1.106752425,0.322405853,0.53639975,0.052376384,0.042132437,0.010243947,0.334205761,0.770497651,0.683346577,0.47455302,0.791203081,0.287313548,0.729691104,0.533168981,0.541451992,6.398942571,0.63205712,0.876268943,0.473092292,0.488730869,0.10108357,0.903263787,0.52678908,2.139385294,0.473092292,0.488730869,64.87692813,0.050671557,-0.729691104,-0.050671557,0.661541283,0.282514236,0.453358964,0.120445837,0.770725996,0.108828167,0.547913484,-0.130510549,0.428779743,0.492567375,0.689112862,0.90354444,237.1873507,0.958566594,7.082045206,0.580538877,3.001110865,1.11916839,19.57070666,0.056743812,-0.752537885,3.69,0.79,125891520.0
RIP_180805_1233_0124,0.057520118,0.061512154,0.012727199,0.38123342,0.421875,0.93231636,1.5,1.629007132,1.0125,1.415955472,2.278125,0.737802146,0.496218767,0.517249665,0.488136407,9.524222195,0.096594187,0.049174149,0.059549597,0.935388471,5.197692573,5.795472682,1.069402431,0.323713302,0.532674917,0.052776991,0.039512992,0.013263999,0.337313596,0.754232231,0.674011895,0.466851859,0.791962904,0.273071595,0.722133173,0.530441499,0.524123785,6.197692573,0.637645976,0.868901073,0.472374731,0.479239614,0.066999493,0.906653527,0.521864895,2.037700471,0.472374731,0.479239614,93.17364061,0.033537426,-0.722133173,-0.033537426,0.65713066,0.281274835,0.432905544,0.12295897,0.762061893,0.114979138,0.540645326,-0.133211245,0.436553954,0.48870888,0.675775037,0.935101671,231.0977919,0.955827023,6.627827502,0.579185509,3.06681856,1.112565569,19.58247956,0.037552639,-0.737802146,4.16,0.74,125891520.0
RIP_180805_1233_0125,0.053358257,0.057761535,0.012429583,0.36356598,0.375,1.091292,1.5,1.23706579,0.9,1.4732442,2.025,0.744038594,0.487596607,0.507470046,0.474395432,10.60133346,0.100604175,0.045963729,0.0556035,0.933884417,5.294257589,5.814433672,1.082522898,0.310207723,0.519915457,0.04973523,0.038131031,0.011604199,0.322382855,0.763918289,0.67635749,0.467517824,0.77644761,0.274309086,0.725811712,0.526045021,0.531817474,6.294257589,0.622131294,0.872019297,0.453568235,0.469773558,0.07912856,0.897058482,0.509545139,2.07980787,0.453568235,0.469773558,80.64189642,0.039626406,-0.725811712,-0.039626406,0.645836016,0.27050712,0.424828129,0.121683729,0.765908737,0.112407534,0.537692305,-0.123322775,0.431878,0.48042327,0.668357705,0.923767989,255.7692706,0.958601677,6.813677966,0.56198917,2.87403185,1.115364781,18.7885945,0.044617172,-0.744038594,3.91,0.7,125891520.0
RIP_180805_1233_0126,0.056790188,0.060760386,0.01246867,0.370252,0.388888889,1.062756042,1.5,1.317329608,0.933333334,1.487858459,2.100000001,0.734030081,0.484491585,0.507196678,0.478369469,10.19124988,0.09589865,0.048553811,0.0588088,0.934841931,5.093641341,5.695471344,1.069909929,0.313461812,0.520165501,0.052261914,0.039195056,0.013066858,0.326912252,0.749463691,0.669753398,0.467318407,0.779910608,0.273938648,0.718057355,0.523663499,0.51804037,6.093641341,0.639940064,0.867015041,0.457578518,0.467111168,0.067471798,0.908023401,0.509121941,2.012855487,0.457578518,0.467111168,90.91043277,0.033774382,-0.718057355,-0.033774382,0.65946113,0.271776106,0.4141619,0.12455938,0.759020185,0.116420435,0.533968117,-0.127125188,0.436782943,0.479677391,0.678131561,0.934658118,236.6271189,0.9564124,6.519647373,0.564462035,3.03645989,1.110869066,18.96651664,0.037781938,-0.734030081,3.35,0.77,125891520.0
RIP_180805_1233_0127,0.056724843,0.060138494,0.012909009,0.358358,0.373263889,0.817693405,1.5,1.643342104,0.895833334,1.098775513,2.015625001,0.726681823,0.470745889,0.49443582,0.467173493,11.00228199,0.099474267,0.048308001,0.058456592,0.930459703,4.958878851,5.620634053,1.060179118,0.301633157,0.504572828,0.050643136,0.037039334,0.013603802,0.315100551,0.743793527,0.661351084,0.463415326,0.765495844,0.266667959,0.712597382,0.515507888,0.508173022,5.958878851,0.629231799,0.863340911,0.439677042,0.450577372,0.058371442,0.901521712,0.492964866,1.965735302,0.439677042,0.450577372,102.1893035,0.029210624,-0.712597382,-0.029210624,0.646558514,0.260412245,0.387239717,0.126548388,0.754086511,0.119365101,0.524503836,-0.119943253,0.437110407,0.46817874,0.663242883,0.943236839,246.0007393,0.956503321,6.317478922,0.546611793,2.953246885,1.107556691,18.23453546,0.032837988,-0.726681823,4.42,0.74,125891520.0
RIP_180805_1233_0128,0.053265117,0.05759456,0.01220794,0.34137172,0.394097222,0.973298187,1.5,1.457672498,0.945833333,1.380866802,2.128124999,0.730055018,0.458943029,0.483056238,0.453248502,12.29192927,0.099197013,0.045837902,0.055472092,0.930946593,4.927152148,5.481601954,1.081281019,0.288106603,0.490241346,0.049716063,0.038065971,0.011650092,0.300349181,0.747211595,0.660472391,0.467991186,0.748763242,0.275187999,0.711281064,0.507682073,0.509721449,5.927152148,0.627085077,0.865027509,0.421627439,0.439598858,0.077987778,0.900185202,0.478476191,1.987160557,0.421627439,0.439598858,76.77317638,0.039053361,-0.711281064,-0.039053361,0.65021482,0.249220137,0.372612606,0.127356394,0.754860725,0.117782881,0.519450898,-0.110775937,0.432811801,0.45862149,0.672198983,0.92482896,257.8457108,0.958761453,6.408917115,0.528046264,2.874727705,1.109078454,17.4595739,0.04388613,-0.730055018,3.52,0.77,125891520.0
RIP_180805_1233_0129,0.057678528,0.060510017,0.013119999,0.35194615,0.373263889,0.72576149,1.5,1.851503585,0.895833334,0.975242002,2.015625001,0.71838353,0.459903155,0.48525666,0.460404184,11.49112762,0.099917329,0.048854918,0.059111229,0.928122621,4.816328725,5.544161047,1.049090868,0.294267622,0.493613516,0.050221507,0.035749438,0.014472069,0.308176635,0.734766447,0.653974908,0.460823151,0.756219284,0.261817765,0.706586921,0.509097726,0.497214112,5.816328725,0.629370848,0.859191765,0.428162499,0.438104288,0.047887294,0.901607898,0.481437043,1.914442553,0.428162499,0.438104288,120.7949226,0.023957389,-0.706586921,-0.023957389,0.643623628,0.252832317,0.364580147,0.128707831,0.748607056,0.122685113,0.516599146,-0.116093214,0.43925952,0.459779309,0.657443539,0.953206277,248.1528326,0.955986728,6.10185735,0.534670954,2.942503195,1.103804117,17.76931688,0.026948969,-0.71838353,3.3,0.8,125891520.0
RIP_180805_1233_0131,0.058069274,0.060751222,0.012045355,0.3392642,0.338541667,0.574731445,1.5,2.12055563,0.812500001,0.700453949,1.828125002,0.7077051,0.440098824,0.47005088,0.447907319,12.53970711,0.092043531,0.049016467,0.05942538,0.931425976,4.584483552,5.337948684,1.04618532,0.281194926,0.475431377,0.051387815,0.036648981,0.014738834,0.29564225,0.716371732,0.64667068,0.464225171,0.739568759,0.268179731,0.696255601,0.497330907,0.481229139,5.584483552,0.656409649,0.85385255,0.409104532,0.419396905,0.045119864,0.91749493,0.462469103,1.851214334,0.409104532,0.419396905,122.6220177,0.022571426,-0.696255601,-0.022571426,0.669068094,0.240099005,0.329335898,0.132620065,0.74061457,0.126765366,0.504536223,-0.109700464,0.443731299,0.446097616,0.681349895,0.955853596,247.5555802,0.956119561,5.842404711,0.514086895,3.0162202,1.098956369,16.97897348,0.025117719,-0.7077051,3.87,0.75,125891520.0
RIP_180805_1233_0132,0.05478014,0.05932492,0.012433339,0.360506,0.381944444,1.118218002,1.5,1.229635005,0.916666666,1.537549751,2.062499998,0.736181227,0.478912856,0.501033251,0.470535618,10.82852373,0.098257439,0.047169545,0.057097766,0.933322459,5.076805498,5.611271889,1.082964008,0.30572586,0.512282673,0.051436361,0.039547099,0.011889262,0.318326534,0.753459307,0.667988933,0.468829387,0.770778463,0.276742938,0.717386609,0.519429147,0.519163923,6.076805498,0.630034357,0.868090613,0.447335095,0.4613353,0.079533397,0.902018516,0.501314051,2.026967979,0.447335095,0.4613353,77.33957907,0.039829785,-0.717386609,-0.039829785,0.653465979,0.265397749,0.406963932,0.124996919,0.759581962,0.11542112,0.531432688,-0.1215648,0.432913174,0.474415049,0.675708814,0.923391721,242.2688795,0.957590067,6.58096164,0.554190516,2.97256216,1.111836871,18.5253428,0.044700532,-0.736181227,4.18,0.77,125891520.0
RIP_180805_1233_0133,0.054284472,0.0577362,0.012385514,0.33759674,0.329861111,0.911923752,1.5,1.302192203,0.791666666,1.082909455,1.781249999,0.722954455,0.451015767,0.476485429,0.4488915,12.6342612,0.099557059,0.046309371,0.056036919,0.929222046,4.847228255,5.497654825,1.063585918,0.283312268,0.482519637,0.048802414,0.0359688,0.012833614,0.296128011,0.739563505,0.656028746,0.464094285,0.742528035,0.267935515,0.707911008,0.503950909,0.5017067,5.847228255,0.628453079,0.861477227,0.413354362,0.429736095,0.061568169,0.90103818,0.470249816,1.942452245,0.413354362,0.429736095,95.11553181,0.030813313,-0.707911008,-0.030813313,0.646742406,0.244067067,0.354739658,0.128411842,0.75085335,0.120734808,0.513357335,-0.108465517,0.436348656,0.452572498,0.664317025,0.940215532,265.1907974,0.958311778,6.219029633,0.519858556,2.84185164,1.105872712,17.1368052,0.034643675,-0.722954455,4.08,0.71,125891520.0
RIP_180805_1233_0134,0.057996724,0.06255954,0.013231657,0.38675028,0.401041667,0.966096878,1.5,1.494415347,0.962500001,1.394802369,2.165625002,0.739192289,0.502529691,0.521970784,0.492929152,9.214040445,0.098900236,0.049841057,0.06032129,0.933838727,5.18211515,5.731219029,1.078673685,0.328753556,0.538607408,0.053890699,0.041054498,0.012836201,0.342154306,0.757341849,0.672283673,0.467602303,0.79774311,0.274465984,0.721530502,0.532062227,0.524720249,6.18211515,0.628472336,0.869596145,0.480523114,0.485770097,0.075587764,0.901050155,0.527836715,2.046973461,0.480523114,0.485770097,82.70526527,0.037848021,-0.721530502,-0.037848021,0.650839213,0.285882825,0.441190686,0.123317037,0.762360124,0.114322838,0.543621637,-0.135961912,0.433497461,0.492962568,0.672130655,0.927064425,219.6002037,0.955147489,6.66848493,0.586241076,3.11937154,1.113190141,19.907726,0.042514165,-0.739192289,3.97,0.74,125891520.0
RIP_180805_1233_0135,0.056865275,0.06106032,0.013305982,0.3608459,0.315972222,0.914874992,1.5,1.243339264,0.758333333,1.040670303,1.706249999,0.727729214,0.474304904,0.496856691,0.46944041,10.82615937,0.101393143,0.048782071,0.059000094,0.9288739,4.909662773,5.503649485,1.073771647,0.303980625,0.507540314,0.051949383,0.039084846,0.012864537,0.317102041,0.746265074,0.658252679,0.465286796,0.768371026,0.270158981,0.710550273,0.515178511,0.507382556,5.909662773,0.620756915,0.863864607,0.44427637,0.454732577,0.071057398,0.896180428,0.496024829,1.972351364,0.44427637,0.454732577,83.72341107,0.03557366,-0.710550273,-0.03557366,0.642150231,0.262598103,0.392059192,0.127535412,0.753691278,0.11877331,0.526180968,-0.121044863,0.433320061,0.470335605,0.662587974,0.931296708,232.6258556,0.956014856,6.345628329,0.550091681,3.012086855,1.108029428,18.4066393,0.040098074,-0.727729214,3.2,0.76,125891520.0
RIP_180805_1233_0136,0.05411888,0.05923398,0.012908061,0.33842328,0.307291667,0.743516693,1.5,1.487861687,0.737500001,0.822515343,1.659375002,0.724264624,0.453775876,0.477799951,0.4498076,12.55893279,0.102233224,0.046918851,0.056734106,0.92651916,4.713330085,5.219960321,1.094515999,0.2843044,0.484067861,0.051441019,0.040320455,0.011120564,0.296336306,0.742754034,0.648572165,0.469139458,0.743819523,0.277317698,0.702085258,0.500646759,0.498190143,5.713330085,0.614839621,0.862132312,0.417377892,0.43409872,0.090067516,0.892347221,0.471892522,1.950590151,0.417377892,0.43409872,64.30976753,0.04512546,-0.702085258,-0.04512546,0.642148716,0.24510801,0.358207674,0.131113564,0.749095072,0.119791364,0.514538836,-0.108511468,0.428627319,0.453774855,0.667919696,0.91364585,237.9106825,0.957690681,6.253331185,0.521525654,2.95858364,1.106464922,17.262868,0.050924488,-0.724264624,3.7,0.7,125891520.0
RIP_180805_1233_0137,0.054365642,0.059244733,0.012473645,0.3705455,0.411458333,0.728701019,1.5,2.032726674,0.987499999,1.079388384,2.221874998,0.744108183,0.493048932,0.512773352,0.480285707,10.15012005,0.098931213,0.046979262,0.056857548,0.934866728,5.254488479,5.739401029,1.089745855,0.316179858,0.52660727,0.051650179,0.040219577,0.011430602,0.328517493,0.762781114,0.675676077,0.469882964,0.783550142,0.278694904,0.724308612,0.527816077,0.530686786,6.254488479,0.62675709,0.872054092,0.462910377,0.476613136,0.085733523,0.899980023,0.516300173,2.080285203,0.462910377,0.476613136,74.16406861,0.042945823,-0.724308612,-0.042945823,0.652149272,0.275725939,0.432715055,0.122367064,0.765343393,0.112289543,0.540560498,-0.127289434,0.431185824,0.485048472,0.676157882,0.917645152,239.9109418,0.957744203,6.815802893,0.570264205,2.977033465,1.115395976,19.16595512,0.048242523,-0.744108183,3.83,0.69,125891520.0
RIP_180805_1233_0138,0.060316756,0.06739233,0.01373331,0.4268692,0.392361111,0.987016678,1.5,1.431080174,0.941666666,1.394161057,2.118749999,0.752387132,0.543597975,0.556965648,0.527801728,7.343881755,0.097094721,0.052815531,0.063952471,0.937661227,5.334091728,5.669070431,1.117306939,0.366552444,0.583077093,0.060734594,0.049715141,0.011019453,0.379721735,0.770558983,0.680604472,0.47646485,0.83889548,0.290826124,0.727300929,0.549439106,0.539437121,6.334091728,0.629080412,0.876193566,0.538873415,0.532005197,0.110468591,0.901427825,0.571930296,2.138305492,0.538873415,0.532005197,58.98413923,0.055403842,-0.727300929,-0.055403842,0.661431084,0.321170893,0.502612099,0.121519958,0.769718561,0.108761482,0.56637886,-0.158559159,0.426440429,0.525156493,0.691494539,0.89500921,176.3737971,0.952558398,7.077124638,0.638071263,3.46718629,1.119101037,22.2761696,0.06207963,-0.752387132,3.12,0.74,125891520.0
RIP_180805_1233_0139,0.057199337,0.0621036,0.013247211,0.36970088,0.423611111,1.028575325,1.5,1.482633272,1.016666666,1.56857737,2.287499999,0.732024793,0.484185389,0.505720363,0.477574185,10.23054201,0.099941126,0.049342713,0.059701848,0.930814587,4.952970198,5.482869729,1.085739857,0.312501543,0.518423752,0.053760652,0.041505114,0.012255538,0.325517497,0.749951926,0.661384003,0.468529088,0.778690358,0.276186061,0.712353146,0.519761662,0.512057236,5.952970198,0.623907448,0.866012397,0.457652872,0.466603073,0.082076597,0.898186404,0.507241869,1.99983185,0.457652872,0.466603073,73.42435399,0.041107647,-0.712353146,-0.041107647,0.648385709,0.27063021,0.409945284,0.127000236,0.756028618,0.116971146,0.532461113,-0.126171339,0.431529786,0.478287442,0.671592978,0.921030939,219.9454013,0.955566766,6.463377014,0.562732297,3.103032545,1.109966122,18.9462631,0.046242322,-0.732024793,4.16,0.7,125891520.0
RIP_180805_1233_0140,0.059175804,0.06201676,0.013329743,0.3615791,0.369791667,0.858953857,1.5,1.549850426,0.887500001,1.143482323,1.996875002,0.718716034,0.467635645,0.492644614,0.468560966,10.79720417,0.099089462,0.050085049,0.060612929,0.928890752,4.830344894,5.563259782,1.048008744,0.302403296,0.502798432,0.051527973,0.036616188,0.014911785,0.316738331,0.734539977,0.65510603,0.461014693,0.76612038,0.262176746,0.707189017,0.51330443,0.497930086,5.830344894,0.632311084,0.859358017,0.439892638,0.446572821,0.04685759,0.90341944,0.490753058,1.916460372,0.439892638,0.446572821,123.7011333,0.023441669,-0.707189017,-0.023441669,0.646174873,0.259872697,0.376818827,0.128459818,0.748965043,0.122575139,0.520707262,-0.121445888,0.439895846,0.466199633,0.659624928,0.954190512,236.7293151,0.954901402,6.110252427,0.546109721,3.02065448,1.103954725,18.257836,0.026338603,-0.718716034,3.15,0.67,125891520.0
RIP_180805_1233_0141,0.054006957,0.057009846,0.012197784,0.3488016,0.362847222,0.818644562,1.5,1.59562533,0.870833333,1.069354458,1.959374999,0.731848015,0.466046078,0.489795939,0.459898507,11.69293545,0.098996266,0.045882676,0.055528704,0.932422134,5.118269465,5.796000851,1.055601892,0.294794643,0.498496677,0.047814951,0.034615753,0.013199198,0.307730071,0.749346182,0.668870326,0.462687474,0.75723013,0.265307818,0.719032834,0.515704933,0.517127621,6.118269465,0.631513278,0.865924008,0.429188793,0.445371226,0.054058367,0.902929948,0.48703528,1.998689769,0.429188793,0.445371226,113.2157858,0.027048959,-0.719032834,-0.027048959,0.647501757,0.255269759,0.385129997,0.123983394,0.758563811,0.117452796,0.523792041,-0.115045293,0.43831626,0.464483449,0.662939823,0.947326835,276.1213221,0.958712446,6.458456824,0.537952196,2.793824835,1.109886488,17.80779414,0.030387764,-0.731848015,4.4,0.77,125891520.0
RIP_180805_1233_0143,0.0562417,0.060918476,0.013115063,0.39233243,0.362847222,0.917722626,1.5,1.423360351,0.870833333,1.198775179,1.959374999,0.749242338,0.515028013,0.531467261,0.499256631,8.899993482,0.100671955,0.048463713,0.058626741,0.935305739,5.440286359,5.945858746,1.083154954,0.33609073,0.550134186,0.052480189,0.040284455,0.012195734,0.34890735,0.769709142,0.682508828,0.467613619,0.806557922,0.274486999,0.731193142,0.540421467,0.54009077,6.440286359,0.621808676,0.874621169,0.491266422,0.498612121,0.079708582,0.896852784,0.540088614,2.115973393,0.491266422,0.498612121,82.0222382,0.039917796,-0.731193142,-0.039917796,0.645699417,0.293952067,0.464788944,0.119566948,0.770045385,0.110387667,0.552259311,-0.139258789,0.431714426,0.501810128,0.668389541,0.92322894,229.6787198,0.95633533,6.975828078,0.598229358,3.03189194,1.117695101,20.35251484,0.044949502,-0.749242338,3.04,0.73,125891520.0
RIP_180805_1233_0144,0.05602269,0.061711255,0.012900336,0.38868067,0.465277778,1.037621574,1.5,1.614268672,1.116666667,1.738016137,2.512500001,0.748044674,0.510818249,0.528194342,0.496040894,9.093803679,0.098751537,0.048693735,0.058935646,0.93575226,5.298375718,5.717789248,1.101540376,0.33265798,0.546008647,0.054499484,0.043381242,0.011118242,0.34513591,0.766963993,0.677907026,0.472397096,0.802662886,0.283341559,0.725966424,0.535671266,0.535029434,6.298375718,0.625659616,0.874022337,0.487901653,0.496247666,0.096409166,0.899291583,0.535923851,2.107563951,0.487901653,0.496247666,66.76303888,0.048317119,-0.725966424,-0.048317119,0.654200217,0.290750505,0.458967194,0.121859151,0.767514717,0.110626132,0.550117631,-0.137340409,0.428851367,0.498841689,0.680991818,0.907819651,216.4065503,0.95620943,6.937915155,0.59340365,3.127754915,1.117159198,20.1870214,0.054262798,-0.748044674,4.54,0.7,125891520.0
